"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00021412",183,18,13,0,1,3,3,1,0,4,1,5,0,3,1,1,33,13,0,1,12,0,0,1,0,0,1,10,10,9,0,6,1,0,0,0,2,18,3,0,1,2,0,0,0,0,0,3,3,0,0,12,0,0,8,3,0,1,28,19,1,7,2,9,0,9,9,21,0,0,2,0,0,0,2,0,5,5,0,0,14,1,1,12,0,16,12,8,0,4,4,1,2,1,0,9,6,5,0,1,3,3,0,7,2,0,0,0,2,5,5,0,0,33,0,0,0,0,33,1,10,6,0,0,16
"E00021413",141,7,5,0,0,3,0,1,0,0,1,2,0,1,0,1,20,4,1,0,3,0,0,3,0,1,2,3,3,10,3,3,0,2,0,0,2,13,1,0,0,1,2,1,1,0,0,3,1,1,1,7,0,0,2,4,0,1,14,9,2,2,0,4,1,5,5,14,1,1,2,1,1,0,0,0,1,1,0,0,10,3,0,7,0,22,17,5,0,12,5,1,2,2,0,16,13,12,0,1,3,3,0,16,4,1,1,0,2,12,12,0,0,19,0,0,0,0,19,0,6,3,1,0,9
"E00021414",122,11,6,0,2,0,2,0,0,1,1,5,0,4,0,1,12,6,1,1,4,0,0,0,0,0,0,1,1,5,1,3,1,0,0,0,0,13,1,0,0,1,4,1,3,0,0,2,2,0,0,6,0,0,1,2,0,3,10,4,1,0,2,1,0,6,6,19,0,0,2,0,0,0,2,0,3,3,0,0,14,0,0,14,0,11,10,5,0,5,1,0,0,0,1,19,17,13,2,2,2,1,1,7,1,0,0,1,0,6,5,0,1,20,0,0,0,0,20,0,7,2,0,1,10
"E00021415",136,10,3,0,0,1,0,0,0,0,2,7,0,3,0,4,9,4,0,1,3,0,0,1,0,0,1,0,0,4,0,1,1,0,1,1,0,9,2,1,1,0,0,0,0,0,0,2,1,1,0,5,0,0,2,0,0,3,11,6,1,3,0,2,0,5,5,16,1,1,2,0,2,0,0,0,6,3,2,1,7,0,0,6,1,14,9,6,0,3,5,2,0,3,0,28,23,23,0,0,5,3,2,8,2,0,0,2,0,6,6,0,0,31,1,0,0,1,30,0,6,7,2,1,14
"E00021416",150,7,5,0,0,3,0,0,0,1,1,2,0,0,0,2,21,8,0,3,5,0,0,0,0,0,0,4,4,9,1,2,3,2,0,0,1,20,3,0,1,2,3,0,3,0,0,1,1,0,0,13,0,0,5,7,0,1,16,13,1,3,4,2,3,3,3,22,0,0,6,1,3,1,1,0,4,3,1,0,12,0,0,12,0,21,15,10,1,4,6,2,0,3,1,20,17,14,1,2,3,3,0,8,1,1,0,0,0,7,6,0,1,15,0,0,0,0,15,1,7,2,0,0,5
"E00021417",122,7,1,0,0,1,0,0,0,0,0,6,0,1,0,5,16,12,0,0,12,0,0,1,1,0,0,2,2,1,0,1,0,0,0,0,0,14,1,1,0,0,1,0,1,0,0,3,1,1,1,9,0,0,3,4,0,2,14,11,1,3,3,3,1,3,3,10,0,0,2,0,0,1,1,0,3,1,2,0,5,0,1,4,0,11,6,5,0,1,5,1,1,3,0,19,17,16,0,1,2,2,0,6,4,1,2,1,0,2,2,0,0,25,0,0,0,0,25,0,6,4,0,3,12
"E00021418",165,33,25,2,2,15,5,0,0,0,1,8,0,4,1,3,70,29,2,1,25,1,0,5,4,0,1,4,4,32,6,19,1,0,0,2,4,44,1,0,0,1,0,0,0,1,1,4,1,2,1,38,0,0,27,6,0,5,12,10,3,3,3,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,2,0,0,0,0,2,0,0,0,0,1,1
"E00021419",122,7,4,0,1,1,0,0,0,0,2,3,0,1,1,1,13,3,0,0,3,0,0,2,0,1,1,4,4,4,0,1,0,3,0,0,0,11,0,0,0,0,1,1,0,0,0,3,2,1,0,7,0,0,1,6,0,0,15,10,3,1,2,4,0,5,5,21,0,0,3,0,2,0,1,0,5,5,0,0,13,0,0,13,0,15,12,4,0,8,3,0,1,0,2,16,14,13,0,1,2,2,0,6,3,0,2,0,1,3,3,0,0,18,0,0,0,0,18,0,7,4,0,0,7
"E00021420",144,19,15,2,1,7,4,0,0,0,1,4,0,2,0,2,47,13,0,0,13,0,0,0,0,0,0,7,7,27,6,13,1,2,0,0,5,30,2,1,0,1,0,0,0,2,2,4,3,0,1,22,0,1,12,9,0,0,21,16,4,6,0,2,4,5,5,6,0,0,1,1,0,0,0,0,2,1,1,0,3,0,0,3,0,9,8,5,0,3,1,0,1,0,0,3,1,1,0,0,2,2,0,6,2,0,1,1,0,4,3,1,0,3,0,0,0,0,3,0,1,1,0,0,1
"E00021421",174,14,10,1,0,3,1,0,0,0,5,4,0,2,1,1,24,5,0,0,5,0,0,8,0,0,8,5,5,6,3,3,0,0,0,0,0,14,2,0,1,1,1,0,1,0,0,0,0,0,0,11,0,2,4,2,0,3,29,23,6,6,4,7,0,6,6,20,1,1,2,0,0,0,2,0,3,2,1,0,14,0,1,12,1,20,6,2,0,4,14,4,7,1,2,22,18,17,1,0,4,4,0,6,1,0,0,0,1,5,4,0,1,25,3,0,2,1,22,0,5,7,0,1,9
"E00021422",73,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,10,2,0,0,2,0,0,2,1,0,1,0,0,6,1,3,0,1,0,0,1,11,0,0,0,0,3,0,3,0,0,3,1,2,0,5,0,1,3,1,0,0,9,5,2,0,3,0,0,4,4,7,1,1,0,0,0,0,0,0,2,2,0,0,4,0,0,4,0,2,1,0,0,1,1,0,0,1,0,5,3,3,0,0,2,2,0,5,2,0,0,2,0,3,3,0,0,22,1,0,0,1,21,3,5,0,0,0,13
"E00021423",136,8,4,0,0,1,2,0,0,1,0,4,0,2,1,1,16,7,0,1,6,0,0,2,1,0,1,5,5,2,0,2,0,0,0,0,0,24,0,0,0,0,2,0,2,0,0,8,5,0,3,14,0,0,10,3,0,1,7,6,1,3,1,1,0,1,1,9,0,0,1,0,0,0,1,0,0,0,0,0,8,1,0,7,0,16,13,4,0,9,3,2,1,0,0,20,16,15,1,0,4,4,0,10,1,0,1,0,0,9,8,1,0,26,0,0,0,0,26,3,3,7,0,0,13
"E00021424",170,30,28,4,1,10,7,3,2,0,1,2,0,1,0,1,76,24,1,3,19,0,1,8,6,2,0,10,10,34,13,15,1,0,0,1,4,36,0,0,0,0,0,0,0,1,1,6,4,1,1,29,0,1,23,5,0,0,11,11,1,4,2,3,1,0,0,4,0,0,2,0,0,0,2,0,1,1,0,0,1,0,1,0,0,4,3,1,0,2,1,0,0,1,0,4,2,2,0,0,2,2,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,4,0,0,1,0,1,2
"E00021425",191,46,37,4,1,16,13,1,0,1,1,9,0,3,1,5,72,16,0,2,12,2,0,6,5,0,1,6,6,44,9,23,4,0,0,1,7,48,3,0,1,2,2,0,2,1,1,9,5,1,3,33,0,2,23,5,0,3,18,16,2,8,2,3,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021426",103,6,2,0,0,0,0,0,0,0,2,4,0,3,0,1,12,2,0,1,1,0,0,1,0,1,0,2,2,7,2,3,0,2,0,0,0,8,3,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,2,13,11,1,2,2,5,1,2,2,15,1,1,1,1,0,0,0,0,3,1,1,1,10,0,0,10,0,15,12,8,0,4,3,0,0,2,1,5,5,5,0,0,0,0,0,6,2,2,0,0,0,4,3,0,1,23,1,0,1,0,22,3,2,3,0,1,13
"E00021427",178,34,29,5,1,11,10,1,0,0,1,5,0,0,0,5,61,13,0,0,13,0,0,8,7,0,1,7,7,33,7,21,2,0,0,0,3,57,1,0,0,1,0,0,0,0,0,7,4,2,1,49,1,0,31,12,0,5,15,10,1,5,3,0,1,5,5,4,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,1,1,0,0,0,0,1,1,0,0,0,4,3,2,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"E00021428",160,11,7,0,0,2,3,0,0,0,2,4,0,4,0,0,26,7,0,2,5,0,0,3,0,0,3,4,4,12,2,9,0,1,0,0,0,19,3,0,0,3,1,1,0,1,1,5,3,1,1,9,0,0,3,3,0,3,16,9,3,3,2,1,0,7,7,19,0,0,4,1,2,0,1,0,5,3,0,2,10,1,0,8,1,12,7,5,0,2,5,1,0,2,2,17,14,13,0,1,3,3,0,12,3,0,1,1,1,9,8,0,1,28,4,0,2,2,24,2,7,5,2,1,7
"E00021429",72,3,0,0,0,0,0,0,0,0,0,3,0,1,0,2,15,1,0,0,1,0,0,2,1,0,1,5,5,7,0,3,0,0,0,0,4,19,3,0,1,2,1,1,0,0,0,4,3,1,0,11,0,1,4,5,0,1,17,10,1,1,2,6,0,7,7,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0,3,2,0,1,0,4,3,2,0,1,1,1,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,5,1,0,0,0,0,4
"E00021430",104,9,4,0,2,1,0,0,0,0,1,5,0,1,0,4,17,1,0,0,1,0,0,2,2,0,0,6,6,8,1,6,1,0,0,0,0,10,1,0,0,1,0,0,0,2,2,2,1,0,1,5,0,0,2,3,0,0,11,10,2,2,2,3,1,1,1,10,0,0,1,0,0,0,0,1,4,3,1,0,5,1,0,3,1,10,6,2,0,4,4,1,1,2,0,7,5,4,1,0,2,2,0,14,2,0,1,1,0,12,11,1,0,16,0,0,0,0,16,1,2,3,1,1,8
"E00021431",120,9,4,0,1,1,1,0,0,0,1,5,0,2,0,3,15,2,1,0,1,0,0,2,0,1,1,5,5,6,1,1,0,0,0,1,3,14,2,0,0,2,2,0,2,1,1,1,1,0,0,8,0,0,2,5,0,1,15,10,1,1,3,5,0,5,5,17,0,0,2,0,1,0,1,0,4,3,1,0,11,0,1,9,1,8,3,2,0,1,5,1,0,3,1,20,16,15,1,0,4,4,0,10,2,0,0,0,2,8,8,0,0,12,0,0,0,0,12,0,3,4,0,0,5
"E00021432",121,5,4,0,1,0,0,1,0,1,1,1,0,0,0,1,17,3,0,2,1,0,0,3,2,0,1,7,7,4,1,3,0,0,0,0,0,12,0,0,0,0,1,0,1,1,1,5,5,0,0,5,0,0,2,2,0,1,7,4,1,1,2,0,0,3,3,19,1,1,2,0,0,1,1,0,7,5,2,0,9,1,0,7,1,13,10,8,0,2,3,0,0,3,0,20,18,16,1,1,2,2,0,10,2,1,0,0,1,8,6,2,0,18,0,0,0,0,18,2,6,2,0,0,8
"E00021433",304,37,21,0,5,6,3,1,0,2,4,16,0,7,0,9,64,15,2,1,12,0,0,6,4,2,0,7,7,36,8,16,5,1,1,1,4,53,4,1,1,2,3,0,3,1,1,11,7,3,1,34,0,1,16,9,0,8,33,25,9,5,2,4,5,8,8,19,1,1,2,0,2,0,0,0,6,6,0,0,10,0,0,10,0,21,13,11,0,2,8,4,1,2,1,36,28,24,3,1,8,8,0,15,3,0,0,2,1,12,11,0,1,26,0,0,0,0,26,1,5,2,1,0,17
"E00021434",159,13,7,1,0,1,1,0,0,2,2,6,0,3,0,3,11,2,0,0,2,0,0,0,0,0,0,4,4,5,0,5,0,0,0,0,0,19,3,1,0,2,2,0,2,0,0,4,4,0,0,10,0,0,4,3,0,3,16,10,1,3,4,2,0,6,6,16,0,0,2,0,1,1,0,0,5,2,3,0,9,0,0,9,0,15,11,7,0,4,4,2,2,0,0,36,27,21,0,6,9,9,0,9,1,0,1,0,0,8,8,0,0,24,0,0,0,0,24,2,5,7,0,1,9
"E00021437",115,6,4,0,0,2,1,0,0,0,1,2,0,2,0,0,8,2,0,0,1,1,0,1,0,0,1,2,2,3,0,2,0,1,0,0,0,18,3,2,0,1,3,0,3,4,4,1,1,0,0,7,0,4,2,1,0,0,13,10,2,3,1,2,2,3,3,9,0,0,1,0,1,0,0,0,3,0,3,0,5,0,1,4,0,12,10,5,0,5,2,1,0,1,0,18,15,13,2,0,3,2,1,8,2,1,0,0,1,6,6,0,0,23,2,0,1,1,21,1,2,6,0,1,11
"E00021438",68,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,17,2,0,0,2,0,0,2,1,0,1,4,4,9,1,8,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,2,0,0,2,3,0,1,1,0,0,1,10,9,3,2,2,2,0,1,1,10,0,0,1,0,0,0,1,0,4,2,0,2,5,0,0,5,0,6,3,2,0,1,3,1,1,1,0,3,1,1,0,0,2,2,0,4,0,0,0,0,0,4,3,0,1,10,0,0,0,0,10,0,6,1,0,1,2
"E00021439",59,4,1,0,0,1,0,0,0,0,0,3,0,2,0,1,11,3,1,0,2,0,0,0,0,0,0,4,4,4,1,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,3,1,0,1,1,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,2,0,1,1,0,10,6,3,0,3,4,1,0,3,0,9,7,6,0,1,2,2,0,5,3,1,0,1,1,2,2,0,0,7,0,0,0,0,7,0,3,0,0,0,4
"E00021440",165,15,9,0,2,3,1,1,0,0,2,6,0,4,0,2,31,5,1,2,2,0,0,5,2,0,3,11,11,10,2,6,0,2,0,0,0,19,5,1,0,4,1,0,1,1,1,1,1,0,0,11,0,1,3,7,0,0,11,11,0,1,6,4,0,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,11,2,0,9,0,14,12,9,0,3,2,1,0,0,1,23,20,17,2,1,3,2,1,10,3,0,1,2,0,7,6,1,0,30,0,0,0,0,30,2,4,5,0,1,18
"E00021441",185,18,13,1,1,7,1,1,0,1,1,5,0,1,0,4,60,5,2,0,2,1,0,5,4,1,0,12,12,38,4,14,2,1,2,0,15,44,2,0,0,2,2,0,2,1,1,16,11,4,1,23,0,0,6,12,0,5,20,12,3,5,4,0,0,8,8,5,0,0,0,0,0,0,0,0,2,2,0,0,3,0,1,2,0,9,5,5,0,0,4,3,0,1,0,7,6,5,1,0,1,1,0,9,3,0,0,2,1,6,5,1,0,13,1,0,1,0,12,4,1,1,0,0,6
"E00021442",139,9,6,0,1,1,1,2,0,0,1,3,0,1,0,2,15,5,0,1,4,0,0,2,2,0,0,3,3,5,0,3,0,1,0,0,1,12,0,0,0,0,1,1,0,1,1,6,4,2,0,4,0,0,0,4,0,0,27,17,5,2,5,5,0,10,10,19,0,0,4,0,0,1,3,0,11,8,2,1,4,2,0,2,0,13,9,3,3,3,4,1,1,2,0,10,7,7,0,0,3,2,1,17,7,2,2,2,1,10,10,0,0,17,0,0,0,0,17,3,4,4,0,1,5
"E00021443",112,9,4,0,0,0,1,2,0,0,1,5,0,1,0,4,20,2,0,2,0,0,0,1,1,0,0,3,3,14,1,5,4,2,0,1,1,25,1,0,0,1,3,0,3,0,0,8,2,5,1,13,0,0,3,7,0,3,7,5,1,3,0,1,0,2,2,9,0,0,3,0,1,1,1,0,4,2,2,0,2,0,0,2,0,11,9,4,0,5,2,1,0,1,0,8,7,4,2,1,1,1,0,8,1,0,1,0,0,7,7,0,0,15,0,0,0,0,15,1,3,0,0,0,11
"E00021444",132,10,5,0,3,1,0,0,0,1,0,5,0,2,1,2,29,3,0,1,2,0,0,6,2,0,4,9,9,11,0,5,3,0,0,0,3,18,2,1,1,0,1,1,0,0,0,7,4,3,0,8,0,0,2,6,0,0,10,9,2,2,2,2,1,1,1,7,1,1,0,0,0,0,0,0,3,2,1,0,3,0,0,3,0,9,7,5,0,2,2,1,1,0,0,13,11,11,0,0,2,2,0,9,3,0,1,0,2,6,6,0,0,27,0,0,0,0,27,3,2,6,1,0,15
"E00021445",135,6,3,0,0,2,0,0,0,0,1,3,0,1,0,2,11,1,0,0,1,0,0,4,0,0,4,3,3,3,0,2,0,0,0,0,1,10,1,0,0,1,4,0,4,1,1,2,1,1,0,2,0,0,1,0,0,1,14,12,5,3,2,2,0,2,2,13,1,1,0,0,0,0,0,0,2,2,0,0,10,2,0,8,0,19,14,9,0,5,5,3,0,2,0,26,20,20,0,0,6,5,1,11,3,0,0,3,0,8,8,0,0,25,2,0,1,1,23,1,1,1,1,1,18
"E00021446",120,5,2,0,0,1,0,0,0,1,0,3,0,1,1,1,16,4,0,3,1,0,0,3,1,0,2,4,4,5,0,3,0,1,1,0,0,12,4,3,0,1,0,0,0,0,0,1,1,0,0,7,0,0,5,0,0,2,13,9,2,2,1,3,1,4,4,20,0,0,2,0,0,0,2,0,3,3,0,0,15,0,0,15,0,13,7,4,0,3,6,2,2,2,0,14,13,12,0,1,1,0,1,9,4,0,2,2,0,5,5,0,0,18,0,0,0,0,18,1,6,4,1,0,6
"E00021447",185,27,16,1,2,9,1,0,0,0,3,11,0,5,1,5,61,16,6,1,8,0,1,16,11,1,4,8,8,21,2,6,4,0,0,1,8,48,5,2,1,2,1,0,1,1,1,21,12,6,3,20,1,0,6,10,0,3,12,9,0,4,2,2,1,3,3,13,0,0,0,0,0,0,0,0,4,2,2,0,9,0,0,7,2,7,4,2,1,1,3,1,1,1,0,11,9,8,1,0,2,2,0,2,2,0,0,2,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,0,2
"E00021448",141,15,10,1,0,4,0,0,0,2,3,5,0,1,0,4,33,5,1,0,3,0,1,11,2,3,6,8,8,9,2,2,0,1,1,1,2,18,3,1,1,1,3,0,3,0,0,5,2,3,0,7,0,1,4,2,0,0,18,15,6,2,2,4,1,3,3,9,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,5,1,14,12,7,0,5,2,1,1,0,0,10,7,6,0,1,3,3,0,8,3,0,1,1,1,5,5,0,0,16,0,0,0,0,16,1,2,7,0,0,6
"E00021449",186,16,8,0,0,6,1,0,0,0,1,8,0,1,2,5,46,11,0,1,10,0,0,4,1,1,2,8,8,23,2,6,3,4,0,0,8,36,1,0,1,0,3,1,2,0,0,17,14,3,0,15,0,1,3,8,0,3,26,15,3,4,2,4,2,11,11,11,1,1,1,0,0,0,1,0,2,0,2,0,7,0,1,5,1,7,4,3,0,1,3,1,1,0,1,18,15,15,0,0,3,3,0,5,2,1,1,0,0,3,3,0,0,21,1,0,1,0,20,3,3,0,0,3,11
"E00021450",105,10,10,0,1,4,1,1,0,0,3,0,0,0,0,0,35,4,0,1,3,0,0,5,3,2,0,5,5,21,4,4,3,2,0,0,8,24,2,1,1,0,2,1,1,0,0,8,5,3,0,12,0,0,2,6,0,4,8,6,2,2,0,1,1,2,2,8,1,1,2,0,0,1,1,0,4,3,1,0,1,0,0,1,0,7,5,3,0,2,2,2,0,0,0,4,4,3,1,0,0,0,0,6,3,0,0,1,2,3,3,0,0,3,0,0,0,0,3,1,0,0,0,0,2
"E00021451",146,6,3,0,0,1,1,0,0,0,1,3,0,2,0,1,29,1,0,0,1,0,0,7,1,4,2,10,10,11,0,2,3,1,1,0,4,20,2,0,1,1,3,0,3,1,1,6,4,1,1,8,1,0,1,3,0,3,12,7,1,1,2,3,0,5,5,18,1,1,2,0,1,0,0,1,2,1,1,0,13,1,0,11,1,13,9,4,0,5,4,2,1,1,0,15,12,12,0,0,3,3,0,7,2,0,0,1,1,5,5,0,0,26,1,0,1,0,25,0,1,5,0,0,19
"E00021452",111,17,12,0,2,1,2,2,0,1,4,5,0,2,0,3,28,2,0,1,1,0,0,6,0,0,6,10,10,10,0,3,1,0,1,1,4,20,0,0,0,0,2,1,1,0,0,8,5,3,0,10,0,1,3,4,0,2,10,8,1,3,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,6,5,4,0,1,1,0,0,1,0,7,7,4,0,3,0,0,0,5,0,0,0,0,0,5,5,0,0,15,0,0,0,0,15,1,4,1,0,1,8
"E00021453",153,17,8,0,0,6,1,1,0,0,0,9,0,1,0,8,28,7,2,1,3,0,1,5,2,1,2,6,6,10,2,4,1,0,0,1,2,30,1,1,0,0,1,0,1,2,2,11,10,1,0,15,0,0,5,6,0,4,16,13,1,4,2,6,0,3,3,8,0,0,1,0,0,0,1,0,4,2,2,0,3,0,0,3,0,13,10,3,1,6,3,1,0,2,0,17,14,11,2,1,3,3,0,7,0,0,0,0,0,7,7,0,0,17,1,0,1,0,16,3,1,3,0,0,9
"E00021454",143,7,5,0,0,4,0,1,0,0,0,2,0,0,0,2,26,2,0,0,2,0,0,1,0,0,1,6,6,17,2,5,3,0,0,0,7,25,3,1,1,1,3,0,3,0,0,7,4,2,1,12,0,2,5,4,0,1,22,14,2,5,3,4,0,8,8,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,12,9,4,0,5,3,2,1,0,0,22,15,15,0,0,7,6,1,5,1,0,0,1,0,4,4,0,0,20,1,0,0,1,19,2,4,2,1,2,8
"E00021455",121,6,4,0,0,2,0,0,0,0,2,2,0,1,0,1,22,4,2,0,1,1,0,3,1,0,2,9,9,6,1,1,1,1,0,0,2,12,1,0,1,0,2,1,1,0,0,4,2,2,0,5,0,0,1,2,0,2,13,12,2,4,1,5,0,1,1,9,0,0,2,0,1,0,1,0,4,2,1,1,3,0,0,3,0,12,7,4,0,3,5,1,2,1,1,13,11,9,0,2,2,1,1,7,4,3,0,0,1,3,3,0,0,27,1,0,0,1,26,1,7,2,0,1,15
"E00021458",210,31,20,2,0,8,3,0,0,1,6,11,0,2,1,8,56,10,1,1,8,0,0,14,5,4,5,10,10,22,3,8,1,1,1,0,8,59,1,0,1,0,3,0,3,1,1,24,21,3,0,30,0,1,7,18,0,4,17,9,3,3,0,1,2,8,8,12,0,0,2,0,0,0,2,0,3,1,1,1,7,0,0,7,0,9,3,1,0,2,6,3,1,2,0,7,4,4,0,0,3,1,2,2,0,0,0,0,0,2,2,0,0,17,1,0,1,0,16,2,4,2,0,0,8
"E00021459",183,12,9,0,0,3,2,0,0,1,3,3,0,1,0,2,62,10,1,2,7,0,0,12,5,2,5,6,6,34,5,14,2,0,1,0,12,52,5,1,3,1,0,0,0,1,1,23,15,7,1,23,0,0,4,12,0,7,27,16,1,5,3,7,0,11,11,8,0,0,2,0,0,0,2,0,2,1,1,0,4,0,1,3,0,2,1,1,0,0,1,1,0,0,0,7,5,3,1,1,2,2,0,4,2,0,2,0,0,2,2,0,0,9,1,1,0,0,8,0,0,0,0,2,6
"E00021460",222,14,10,1,0,6,0,0,0,2,1,4,0,3,0,1,63,15,2,2,10,0,1,8,4,1,3,13,13,27,4,8,0,0,2,2,11,58,4,0,3,1,3,0,3,1,1,29,20,8,1,21,0,0,5,13,0,3,25,17,3,7,2,5,0,8,8,18,1,1,3,0,1,0,2,0,6,4,1,1,8,1,0,7,0,11,6,3,0,3,5,2,3,0,0,12,10,8,2,0,2,2,0,4,3,0,1,2,0,1,1,0,0,17,1,0,1,0,16,2,2,3,0,3,6
"E00021461",127,15,6,1,1,3,0,0,0,0,1,9,0,7,0,2,34,6,1,1,4,0,0,8,5,2,1,2,2,18,1,6,2,0,1,0,8,33,1,0,0,1,2,0,2,1,1,10,7,1,2,19,0,0,7,9,0,3,14,13,2,5,3,3,0,1,1,11,0,0,2,0,0,0,2,0,2,1,1,0,7,1,0,6,0,5,5,2,0,3,0,0,0,0,0,5,2,2,0,0,3,3,0,3,1,1,0,0,0,2,2,0,0,7,0,0,0,0,7,0,1,1,0,0,5
"E00021462",129,5,1,0,0,0,0,0,0,0,1,4,0,1,0,3,29,1,1,0,0,0,0,4,3,0,1,10,10,14,1,7,1,0,1,0,4,20,4,0,3,1,2,1,1,0,0,5,4,1,0,9,0,1,4,4,0,0,11,8,2,1,2,3,0,3,3,13,1,1,5,0,5,0,0,0,4,1,3,0,3,0,1,2,0,17,12,9,0,3,5,0,3,2,0,9,8,8,0,0,1,1,0,7,2,0,2,0,0,5,5,0,0,18,1,0,1,0,17,0,3,0,0,1,13
"E00021463",159,7,4,1,0,2,0,0,0,0,1,3,0,1,1,1,26,13,2,2,8,0,1,2,2,0,0,2,2,9,0,4,1,2,0,0,2,30,3,0,1,2,2,0,2,0,0,6,5,1,0,19,0,1,6,9,0,3,21,13,3,1,2,6,1,8,8,14,1,1,3,0,1,1,1,0,1,0,1,0,9,0,1,8,0,9,6,5,0,1,3,0,2,1,0,16,11,9,1,1,5,5,0,7,3,0,3,0,0,4,4,0,0,29,2,0,1,1,27,2,4,5,0,2,14
"E00021464",136,10,6,0,1,2,1,0,0,0,2,4,0,4,0,0,29,5,2,0,2,0,1,6,3,0,3,6,6,12,0,9,0,0,1,0,2,30,0,0,0,0,0,0,0,1,1,12,7,5,0,17,0,0,3,11,0,3,13,9,1,4,1,3,0,4,4,6,0,0,0,0,0,0,0,0,2,1,0,1,4,1,0,3,0,10,8,5,0,3,2,0,1,0,1,14,9,8,0,1,5,5,0,2,2,0,0,0,2,0,0,0,0,22,0,0,0,0,22,0,3,6,0,1,12
"E00021465",150,8,3,0,1,1,0,0,0,0,1,5,0,1,0,4,24,8,0,0,8,0,0,5,1,1,3,7,7,4,0,1,0,1,1,0,1,32,3,2,0,1,3,1,2,0,0,11,7,2,2,15,0,0,3,7,0,5,16,12,3,2,0,6,1,4,4,7,0,0,1,0,0,1,0,0,2,2,0,0,4,0,0,4,0,18,14,10,0,4,4,1,3,0,0,18,9,9,0,0,9,8,1,10,3,1,1,0,1,7,5,2,0,17,1,0,1,0,16,0,3,4,0,1,8
